player_id,player_name,trade_year,team_traded_from,team_traded_to
1536,Stephen Jackson,2004-05,Atlanta Hawks,Indiana Pacers
1536,Stephen Jackson,2006-07,Indiana Pacers,Golden State Warriors
1536,Stephen Jackson,2009-10,Golden State Warriors,Charlotte Hornets
1536,Stephen Jackson,2011-12,Charlotte Hornets,Milwaukee Bucks
1536,Stephen Jackson,2011-12,Milwaukee Bucks,San Antonio Spurs
1536,Stephen Jackson,2013-14,San Antonio Spurs,Los Angeles Clippers
78333,Stephen Thompson,1991-92,Orlando Magic,Sacramento Kings
950,Stephon Marbury,1998-99,Minnesota Timberwolves,Brooklyn Nets
950,Stephon Marbury,2001-02,Brooklyn Nets,Phoenix Suns
950,Stephon Marbury,2003-04,Phoenix Suns,New York Knicks
950,Stephon Marbury,2008-09,New York Knicks,Boston Celtics
1628425,Sterling Brown,2020-21,Milwaukee Bucks,Houston Rockets
1628425,Sterling Brown,2021-22,Houston Rockets,Dallas Mavericks
1628425,Sterling Brown,2022-23,Dallas Mavericks,Los Angeles Lakers
76024,Steve Alford,1988-89,Dallas Mavericks,Golden State Warriors
2581,Steve Blake,2005-06,Washington Wizards,Portland Trail Blazers
2581,Steve Blake,2006-07,Portland Trail Blazers,Milwaukee Bucks
2581,Steve Blake,2006-07,Milwaukee Bucks,Denver Nuggets
2581,Steve Blake,2009-10,Portland Trail Blazers,Los Angeles Clippers
2581,Steve Blake,2013-14,Los Angeles Lakers,Golden State Warriors
2581,Steve Blake,2015-16,Portland Trail Blazers,Detroit Pistons
76226,Steve Bracey,1974-75,Atlanta Hawks,Golden State Warriors
76316,Steve Burtt,1987-88,Golden State Warriors,Los Angeles Clippers
76316,Steve Burtt,1991-92,Los Angeles Clippers,Phoenix Suns
76316,Steve Burtt,1992-93,Phoenix Suns,Washington Wizards
306,Steve Colter,1986-87,Portland Trail Blazers,Chicago Bulls
306,Steve Colter,1986-87,Chicago Bulls,Philadelphia 76ers
306,Steve Colter,1987-88,Philadelphia 76ers,Washington Wizards
306,Steve Colter,1990-91,Washington Wizards,Sacramento Kings
306,Steve Colter,1994-95,Sacramento Kings,Cleveland Cavaliers
1883,Steve Francis,2004-05,Houston Rockets,Orlando Magic
1883,Steve Francis,2005-06,Orlando Magic,New York Knicks
1883,Steve Francis,2007-08,New York Knicks,Houston Rockets
1864,Steve Goodrich,2001-02,Chicago Bulls,Brooklyn Nets
76960,Steve Harris,1987-88,Houston Rockets,Golden State Warriors
76960,Steve Harris,1989-90,Detroit Pistons,Los Angeles Clippers
76971,Steve Hawes,1975-76,Houston Rockets,Portland Trail Blazers
76971,Steve Hawes,1982-83,Atlanta Hawks,Oklahoma City Thunder
76980,Steve Hayes,1981-82,San Antonio Spurs,Detroit Pistons
76980,Steve Hayes,1983-84,Cleveland Cavaliers,Oklahoma City Thunder
76980,Steve Hayes,1984-85,Oklahoma City Thunder,Philadelphia 76ers
76980,Steve Hayes,1985-86,Philadelphia 76ers,Utah Jazz
1667,Steve Henson,1992-93,Milwaukee Bucks,Atlanta Hawks
1667,Steve Henson,1993-94,Atlanta Hawks,Charlotte Hornets
1667,Steve Henson,1994-95,Charlotte Hornets,Portland Trail Blazers
1667,Steve Henson,1997-98,Portland Trail Blazers,Detroit Pistons
77134,Steve Johnson,1983-84,Sacramento Kings,Chicago Bulls
77134,Steve Johnson,1985-86,Chicago Bulls,San Antonio Spurs
77134,Steve Johnson,1986-87,San Antonio Spurs,Portland Trail Blazers
77134,Steve Johnson,1989-90,Portland Trail Blazers,Minnesota Timberwolves
77134,Steve Johnson,1989-90,Minnesota Timberwolves,Oklahoma City Thunder
70,Steve Kerr,1989-90,Phoenix Suns,Cleveland Cavaliers
70,Steve Kerr,1992-93,Cleveland Cavaliers,Orlando Magic
70,Steve Kerr,1998-99,Chicago Bulls,San Antonio Spurs
70,Steve Kerr,2001-02,San Antonio Spurs,Portland Trail Blazers
70,Steve Kerr,2002-03,Portland Trail Blazers,San Antonio Spurs
77316,Steve Kuberski,1974-75,Boston Celtics,Milwaukee Bucks
77316,Steve Kuberski,1975-76,Milwaukee Bucks,Boston Celtics
77316,Steve Kuberski,1975-76,Boston Celtics,Los Angeles Clippers
77389,Steve Lingenfelter,1983-84,Washington Wizards,San Antonio Spurs
77450,Steve Malovic,1979-80,Washington Wizards,Los Angeles Clippers
77450,Steve Malovic,1979-80,Los Angeles Clippers,Detroit Pistons
77618,Steve Mix,1973-74,Detroit Pistons,Philadelphia 76ers
77618,Steve Mix,1982-83,Philadelphia 76ers,Milwaukee Bucks
77618,Steve Mix,1982-83,Milwaukee Bucks,Los Angeles Lakers
959,Steve Nash,1998-99,Phoenix Suns,Dallas Mavericks
959,Steve Nash,2004-05,Dallas Mavericks,Phoenix Suns
959,Steve Nash,2012-13,Phoenix Suns,Los Angeles Lakers
200779,Steve Novak,2008-09,Houston Rockets,Los Angeles Clippers
200779,Steve Novak,2010-11,Los Angeles Clippers,Dallas Mavericks
200779,Steve Novak,2010-11,Dallas Mavericks,San Antonio Spurs
200779,Steve Novak,2013-14,New York Knicks,Toronto Raptors
200779,Steve Novak,2014-15,Toronto Raptors,Utah Jazz
200779,Steve Novak,2014-15,Utah Jazz,Oklahoma City Thunder
200779,Steve Novak,2015-16,Oklahoma City Thunder,Milwaukee Bucks
77812,Steve Patterson,1975-76,Cleveland Cavaliers,Chicago Bulls
88,Steve Scheffler,1991-92,Charlotte Hornets,Sacramento Kings
88,Steve Scheffler,1991-92,Sacramento Kings,Denver Nuggets
78135,Steve Sheppard,1978-79,Chicago Bulls,Detroit Pistons
203500,Steven Adams,2020-21,Oklahoma City Thunder,New Orleans Pelicans
203500,Steven Adams,2021-22,New Orleans Pelicans,Memphis Grizzlies
2212,Steven Hunter,2004-05,Orlando Magic,Phoenix Suns
2212,Steven Hunter,2005-06,Phoenix Suns,Philadelphia 76ers
2212,Steven Hunter,2007-08,Philadelphia 76ers,Denver Nuggets
2212,Steven Hunter,2009-10,Denver Nuggets,Memphis Grizzlies
120,Steven Smith,1994-95,Miami Heat,Atlanta Hawks
120,Steven Smith,1999-00,Atlanta Hawks,Portland Trail Blazers
120,Steven Smith,2001-02,Portland Trail Blazers,San Antonio Spurs
120,Steven Smith,2003-04,San Antonio Spurs,New Orleans Pelicans
120,Steven Smith,2004-05,New Orleans Pelicans,Charlotte Hornets
120,Steven Smith,2004-05,Charlotte Hornets,Miami Heat
76847,Stewart Granger,1984-85,Cleveland Cavaliers,Atlanta Hawks
76847,Stewart Granger,1986-87,Atlanta Hawks,New York Knicks
1037,Stojko Vrankovic,1996-97,Boston Celtics,Minnesota Timberwolves
1037,Stojko Vrankovic,1997-98,Minnesota Timberwolves,Los Angeles Clippers
2031,Stromile Swift,2005-06,Memphis Grizzlies,Houston Rockets
2031,Stromile Swift,2006-07,Houston Rockets,Memphis Grizzlies
2031,Stromile Swift,2007-08,Memphis Grizzlies,Brooklyn Nets
2031,Stromile Swift,2008-09,Brooklyn Nets,Phoenix Suns
77338,Stu Lantz,1972-73,Houston Rockets,Detroit Pistons
77338,Stu Lantz,1974-75,Detroit Pistons,Utah Jazz
77338,Stu Lantz,1974-75,Utah Jazz,Los Angeles Lakers
76861,Stuart Gray,1989-90,Indiana Pacers,Charlotte Hornets
76861,Stuart Gray,1989-90,Charlotte Hornets,New York Knicks
202178,Sundiata Gaines,2010-11,Utah Jazz,Minnesota Timberwolves
202178,Sundiata Gaines,2010-11,Minnesota Timberwolves,Toronto Raptors
202178,Sundiata Gaines,2010-11,Toronto Raptors,Brooklyn Nets
1629004,Svi Mykhailiuk,2018-19,Los Angeles Lakers,Detroit Pistons
1629004,Svi Mykhailiuk,2020-21,Detroit Pistons,Oklahoma City Thunder
1629004,Svi Mykhailiuk,2022-23,Toronto Raptors,New York Knicks
1629004,Svi Mykhailiuk,2022-23,New York Knicks,Charlotte Hornets
77689,Swen Nater,1977-78,Milwaukee Bucks,Los Angeles Clippers
77689,Swen Nater,1983-84,Los Angeles Clippers,Los Angeles Lakers
2551,T.J. Ford,2006-07,Milwaukee Bucks,Toronto Raptors
2551,T.J. Ford,2008-09,Toronto Raptors,Indiana Pacers
2551,T.J. Ford,2011-12,Indiana Pacers,San Antonio Spurs
1628388,T.J. Leaf,2020-21,Indiana Pacers,Portland Trail Blazers
204456,T.J. McConnell,2019-20,Philadelphia 76ers,Indiana Pacers
203933,T.J. Warren,2019-20,Phoenix Suns,Indiana Pacers
203933,T.J. Warren,2022-23,Indiana Pacers,Brooklyn Nets
203933,T.J. Warren,2022-23,Brooklyn Nets,Phoenix Suns
76618,T.R. Dunn,1980-81,Portland Trail Blazers,Denver Nuggets
76618,T.R. Dunn,1988-89,Denver Nuggets,Phoenix Suns
76618,T.R. Dunn,1989-90,Phoenix Suns,Denver Nuggets
1629605,Tacko Fall,2021-22,Boston Celtics,Cleveland Cavaliers
201959,Taj Gibson,2016-17,Chicago Bulls,Oklahoma City Thunder
201959,Taj Gibson,2019-20,Minnesota Timberwolves,New York Knicks
201959,Taj Gibson,2022-23,New York Knicks,Washington Wizards
201959,Taj Gibson,2023-24,Washington Wizards,New York Knicks
201959,Taj Gibson,2023-24,New York Knicks,Detroit Pistons
1629659,Talen Horton-Tucker,2022-23,Los Angeles Lakers,Utah Jazz
2447,Tamar Slay,2004-05,Brooklyn Nets,Charlotte Hornets
200814,Tarence Kinsey,2008-09,Memphis Grizzlies,Cleveland Cavaliers
204028,Tarik Black,2014-15,Houston Rockets,Los Angeles Lakers
204028,Tarik Black,2017-18,Los Angeles Lakers,Houston Rockets
1505,Tariq Abdul-Wahad,1999-00,Sacramento Kings,Orlando Magic
1505,Tariq Abdul-Wahad,1999-00,Orlando Magic,Denver Nuggets
1505,Tariq Abdul-Wahad,2001-02,Denver Nuggets,Dallas Mavericks
76801,Tate George,1994-95,Brooklyn Nets,Milwaukee Bucks
201192,Taurean Green,2007-08,Portland Trail Blazers,Denver Nuggets
1627752,Taurean Prince,2019-20,Atlanta Hawks,Brooklyn Nets
1627752,Taurean Prince,2020-21,Brooklyn Nets,Cleveland Cavaliers
1627752,Taurean Prince,2023-24,Minnesota Timberwolves,Los Angeles Lakers
2419,Tayshaun Prince,2012-13,Detroit Pistons,Memphis Grizzlies
2419,Tayshaun Prince,2014-15,Memphis Grizzlies,Boston Celtics
2419,Tayshaun Prince,2014-15,Boston Celtics,Detroit Pistons
77510,Ted 'Hound Dog' McClain,1977-78,Denver Nuggets,Philadelphia 76ers
77510,Ted 'Hound Dog' McClain,1977-78,Philadelphia 76ers,Los Angeles Clippers
76748,Tellis Frank,1989-90,Golden State Warriors,Miami Heat
76748,Tellis Frank,1991-92,Miami Heat,Minnesota Timberwolves
1629056,Terence Davis,2020-21,Toronto Raptors,Sacramento Kings
2242,Terence Morris,2005-06,Houston Rockets,Orlando Magic
78241,Terence Stansbury,1986-87,Indiana Pacers,Oklahoma City Thunder
1628390,Terrance Ferguson,2020-21,Oklahoma City Thunder,Philadelphia 76ers
202227,Terrel Harris,2012-13,Miami Heat,New Orleans Pelicans
210,Terrell Brandon,1997-98,Cleveland Cavaliers,Milwaukee Bucks
210,Terrell Brandon,1998-99,Milwaukee Bucks,Minnesota Timberwolves
203093,Terrence Jones,2016-17,Houston Rockets,New Orleans Pelicans
203093,Terrence Jones,2016-17,New Orleans Pelicans,Milwaukee Bucks
720,Terrence Rencher,1995-96,Miami Heat,Phoenix Suns
203082,Terrence Ross,2016-17,Toronto Raptors,Orlando Magic
203082,Terrence Ross,2022-23,Orlando Magic,Phoenix Suns
201944,Terrence Williams,2010-11,Brooklyn Nets,Houston Rockets
201944,Terrence Williams,2011-12,Houston Rockets,Sacramento Kings
767,Terry Catledge,1986-87,Philadelphia 76ers,Washington Wizards
767,Terry Catledge,1989-90,Washington Wizards,Orlando Magic
187,Terry Cummings,1984-85,Los Angeles Clippers,Milwaukee Bucks
187,Terry Cummings,1989-90,Milwaukee Bucks,San Antonio Spurs
187,Terry Cummings,1995-96,San Antonio Spurs,Milwaukee Bucks
187,Terry Cummings,1996-97,Milwaukee Bucks,Oklahoma City Thunder
187,Terry Cummings,1997-98,Oklahoma City Thunder,Philadelphia 76ers
187,Terry Cummings,1997-98,Philadelphia 76ers,New York Knicks
426,Terry Davis,1991-92,Miami Heat,Dallas Mavericks
426,Terry Davis,1997-98,Dallas Mavericks,Washington Wizards
426,Terry Davis,2000-01,Washington Wizards,Denver Nuggets
143,Terry Dehere,1997-98,Los Angeles Clippers,Sacramento Kings
143,Terry Dehere,1998-99,Sacramento Kings,Memphis Grizzlies
76577,Terry Dischinger,1964-65,Washington Wizards,Detroit Pistons
76577,Terry Dischinger,1972-73,Detroit Pistons,Portland Trail Blazers
76603,Terry Driscoll,1971-72,Detroit Pistons,Washington Wizards
76603,Terry Driscoll,1972-73,Washington Wizards,Milwaukee Bucks
76603,Terry Driscoll,1972-73,Milwaukee Bucks,Washington Wizards
76608,Terry Duerod,1980-81,Detroit Pistons,Boston Celtics
76608,Terry Duerod,1980-81,Boston Celtics,Dallas Mavericks
76608,Terry Duerod,1982-83,Boston Celtics,Golden State Warriors
76767,Terry Furlow,1977-78,Philadelphia 76ers,Cleveland Cavaliers
76767,Terry Furlow,1978-79,Cleveland Cavaliers,Atlanta Hawks
76767,Terry Furlow,1978-79,Atlanta Hawks,Cleveland Cavaliers
76767,Terry Furlow,1979-80,Atlanta Hawks,Utah Jazz
371,Terry Mills,1990-91,Denver Nuggets,Brooklyn Nets
371,Terry Mills,1992-93,Brooklyn Nets,Detroit Pistons
371,Terry Mills,1997-98,Detroit Pistons,Miami Heat
371,Terry Mills,1999-00,Miami Heat,Detroit Pistons
371,Terry Mills,2000-01,Detroit Pistons,Indiana Pacers
345,Terry Porter,1995-96,Portland Trail Blazers,Minnesota Timberwolves
345,Terry Porter,1998-99,Minnesota Timberwolves,Miami Heat
345,Terry Porter,1999-00,Miami Heat,San Antonio Spurs
1626179,Terry Rozier,2019-20,Boston Celtics,Charlotte Hornets
1626179,Terry Rozier,2023-24,Charlotte Hornets,Miami Heat
1630678,Terry Taylor,2022-23,Indiana Pacers,Chicago Bulls
78304,Terry Teagle,1984-85,Houston Rockets,Detroit Pistons
78304,Terry Teagle,1984-85,Detroit Pistons,Golden State Warriors
78304,Terry Teagle,1990-91,Golden State Warriors,Los Angeles Lakers
78304,Terry Teagle,1992-93,Los Angeles Lakers,Houston Rockets
78390,Terry Tyler,1985-86,Detroit Pistons,Sacramento Kings
78390,Terry Tyler,1988-89,Sacramento Kings,Dallas Mavericks
200757,Thabo Sefolosha,2008-09,Chicago Bulls,Oklahoma City Thunder
200757,Thabo Sefolosha,2014-15,Oklahoma City Thunder,Atlanta Hawks
200757,Thabo Sefolosha,2017-18,Atlanta Hawks,Utah Jazz
200757,Thabo Sefolosha,2019-20,Utah Jazz,Houston Rockets
201152,Thaddeus Young,2014-15,Philadelphia 76ers,Minnesota Timberwolves
201152,Thaddeus Young,2014-15,Minnesota Timberwolves,Brooklyn Nets
201152,Thaddeus Young,2016-17,Brooklyn Nets,Indiana Pacers
201152,Thaddeus Young,2019-20,Indiana Pacers,Chicago Bulls
201152,Thaddeus Young,2021-22,Chicago Bulls,San Antonio Spurs
201152,Thaddeus Young,2021-22,San Antonio Spurs,Toronto Raptors
201152,Thaddeus Young,2023-24,Toronto Raptors,Phoenix Suns
203648,Thanasis Antetokounmpo,2019-20,New York Knicks,Milwaukee Bucks
77493,Tharon Mayes,1991-92,Philadelphia 76ers,Los Angeles Clippers
1630177,Theo Maledon,2022-23,Oklahoma City Thunder,Charlotte Hornets
1630177,Theo Maledon,2023-24,Charlotte Hornets,Phoenix Suns
1629033,Theo Pinson,2020-21,Brooklyn Nets,New York Knicks
1629033,Theo Pinson,2021-22,New York Knicks,Dallas Mavericks
689,Theo Ratliff,1997-98,Detroit Pistons,Philadelphia 76ers
689,Theo Ratliff,2001-02,Philadelphia 76ers,Atlanta Hawks
689,Theo Ratliff,2003-04,Atlanta Hawks,Portland Trail Blazers
689,Theo Ratliff,2006-07,Portland Trail Blazers,Boston Celtics
689,Theo Ratliff,2007-08,Boston Celtics,Minnesota Timberwolves
689,Theo Ratliff,2007-08,Minnesota Timberwolves,Detroit Pistons
689,Theo Ratliff,2009-10,Philadelphia 76ers,San Antonio Spurs
689,Theo Ratliff,2009-10,San Antonio Spurs,Charlotte Hornets
2604,Theron Smith,2004-05,Memphis Grizzlies,Charlotte Hornets
1628418,Thomas Bryant,2018-19,Los Angeles Lakers,Washington Wizards
1628418,Thomas Bryant,2022-23,Washington Wizards,Los Angeles Lakers
1628418,Thomas Bryant,2022-23,Los Angeles Lakers,Denver Nuggets
76636,Thomas Eddleman,1951-52,Atlanta Hawks,Detroit Pistons
201242,Thomas Gardner,2008-09,Chicago Bulls,Atlanta Hawks
676,Thomas Hamilton,1999-00,Boston Celtics,Houston Rockets
203080,Thomas Robinson,2012-13,Sacramento Kings,Houston Rockets
203080,Thomas Robinson,2014-15,Portland Trail Blazers,Philadelphia 76ers
203080,Thomas Robinson,2016-17,Brooklyn Nets,Los Angeles Lakers
1627748,Thon Maker,2018-19,Milwaukee Bucks,Detroit Pistons
1627748,Thon Maker,2020-21,Detroit Pistons,Cleveland Cavaliers
1847,Thurl Bailey,1991-92,Utah Jazz,Minnesota Timberwolves
1847,Thurl Bailey,1998-99,Minnesota Timberwolves,Utah Jazz
201168,Tiago Splitter,2015-16,San Antonio Spurs,Atlanta Hawks
201168,Tiago Splitter,2016-17,Atlanta Hawks,Philadelphia 76ers
2357,Tierre Brown,2002-03,Houston Rockets,Cleveland Cavaliers
2357,Tierre Brown,2003-04,Cleveland Cavaliers,New Orleans Pelicans
2357,Tierre Brown,2004-05,New Orleans Pelicans,Los Angeles Lakers
76120,Tim Bassett,1979-80,Brooklyn Nets,San Antonio Spurs
76120,Tim Bassett,1979-80,San Antonio Spurs,Brooklyn Nets
160,Tim Breaux,1997-98,Houston Rockets,Milwaukee Bucks
204025,Tim Frazier,2014-15,Philadelphia 76ers,Portland Trail Blazers
204025,Tim Frazier,2015-16,Portland Trail Blazers,New Orleans Pelicans
204025,Tim Frazier,2017-18,New Orleans Pelicans,Washington Wizards
204025,Tim Frazier,2018-19,Washington Wizards,New Orleans Pelicans
204025,Tim Frazier,2018-19,New Orleans Pelicans,Milwaukee Bucks
204025,Tim Frazier,2020-21,Detroit Pistons,Memphis Grizzlies
204025,Tim Frazier,2021-22,Memphis Grizzlies,Orlando Magic
204025,Tim Frazier,2021-22,Orlando Magic,Cleveland Cavaliers
896,Tim Hardaway,1995-96,Golden State Warriors,Miami Heat
896,Tim Hardaway,2001-02,Miami Heat,Dallas Mavericks
896,Tim Hardaway,2001-02,Dallas Mavericks,Denver Nuggets
203501,Tim Hardaway Jr.,2015-16,New York Knicks,Atlanta Hawks
203501,Tim Hardaway Jr.,2017-18,Atlanta Hawks,New York Knicks
203501,Tim Hardaway Jr.,2018-19,New York Knicks,Dallas Mavericks
1906,Tim James,2000-01,Miami Heat,Charlotte Hornets
1906,Tim James,2001-02,Charlotte Hornets,Philadelphia 76ers
1118,Tim Kempton,1988-89,Los Angeles Clippers,Charlotte Hornets
1118,Tim Kempton,1989-90,Charlotte Hornets,Denver Nuggets
1118,Tim Kempton,1992-93,Denver Nuggets,Phoenix Suns
1118,Tim Kempton,1993-94,Phoenix Suns,Charlotte Hornets
1118,Tim Kempton,1993-94,Charlotte Hornets,Cleveland Cavaliers
1118,Tim Kempton,1996-97,Atlanta Hawks,San Antonio Spurs
1118,Tim Kempton,1997-98,San Antonio Spurs,Orlando Magic
1118,Tim Kempton,1997-98,Orlando Magic,Toronto Raptors
100,Tim Legler,1990-91,Phoenix Suns,Denver Nuggets
100,Tim Legler,1992-93,Denver Nuggets,Utah Jazz
100,Tim Legler,1992-93,Utah Jazz,Dallas Mavericks
100,Tim Legler,1994-95,Dallas Mavericks,Golden State Warriors
100,Tim Legler,1995-96,Golden State Warriors,Washington Wizards
100,Tim Legler,1999-00,Washington Wizards,Golden State Warriors
77516,Tim McCormick,1986-87,Oklahoma City Thunder,Philadelphia 76ers
77516,Tim McCormick,1987-88,Philadelphia 76ers,Brooklyn Nets
77516,Tim McCormick,1990-91,Houston Rockets,Atlanta Hawks
77516,Tim McCormick,1991-92,Atlanta Hawks,New York Knicks
897,Tim Perry,1992-93,Phoenix Suns,Philadelphia 76ers
897,Tim Perry,1995-96,Philadelphia 76ers,Brooklyn Nets
1627817,Tim Quarterman,2017-18,Portland Trail Blazers,Houston Rockets
1501,Tim Thomas,1998-99,Philadelphia 76ers,Milwaukee Bucks
1501,Tim Thomas,2003-04,Milwaukee Bucks,New York Knicks
1501,Tim Thomas,2005-06,New York Knicks,Chicago Bulls
1501,Tim Thomas,2005-06,Chicago Bulls,Phoenix Suns
1501,Tim Thomas,2008-09,Los Angeles Clippers,New York Knicks
1501,Tim Thomas,2008-09,New York Knicks,Chicago Bulls
202389,Timofey Mozgov,2010-11,New York Knicks,Denver Nuggets
202389,Timofey Mozgov,2014-15,Denver Nuggets,Cleveland Cavaliers
202389,Timofey Mozgov,2016-17,Cleveland Cavaliers,Los Angeles Lakers
202389,Timofey Mozgov,2017-18,Los Angeles Lakers,Brooklyn Nets
1627789,Timothe Luwawu-Cabarrot,2018-19,Philadelphia 76ers,Oklahoma City Thunder
1627789,Timothe Luwawu-Cabarrot,2018-19,Oklahoma City Thunder,Chicago Bulls
1627789,Timothe Luwawu-Cabarrot,2021-22,Brooklyn Nets,Atlanta Hawks
77057,Tito Horford,1993-94,Milwaukee Bucks,Washington Wizards
202699,Tobias Harris,2012-13,Milwaukee Bucks,Orlando Magic
202699,Tobias Harris,2015-16,Orlando Magic,Detroit Pistons
202699,Tobias Harris,2017-18,Detroit Pistons,Los Angeles Clippers
202699,Tobias Harris,2018-19,Los Angeles Clippers,Philadelphia 76ers
77259,Toby Kimball,1967-68,Boston Celtics,Houston Rockets
77259,Toby Kimball,1971-72,Houston Rockets,Milwaukee Bucks
77259,Toby Kimball,1972-73,Milwaukee Bucks,Sacramento Kings
77259,Toby Kimball,1973-74,Sacramento Kings,Philadelphia 76ers
77259,Toby Kimball,1974-75,Philadelphia 76ers,Utah Jazz
77674,Tod Murphy,1989-90,Los Angeles Clippers,Minnesota Timberwolves
77674,Tod Murphy,1993-94,Minnesota Timberwolves,Detroit Pistons
77674,Tod Murphy,1993-94,Detroit Pistons,Golden State Warriors
103,Todd Day,1995-96,Milwaukee Bucks,Boston Celtics
103,Todd Day,1997-98,Boston Celtics,Miami Heat
103,Todd Day,1999-00,Miami Heat,Phoenix Suns
103,Todd Day,2000-01,Phoenix Suns,Minnesota Timberwolves
957,Todd Fuller,1998-99,Golden State Warriors,Utah Jazz
957,Todd Fuller,1999-00,Utah Jazz,Charlotte Hornets
957,Todd Fuller,2000-01,Charlotte Hornets,Miami Heat
77387,Todd Lichti,1993-94,Denver Nuggets,Orlando Magic
77387,Todd Lichti,1993-94,Orlando Magic,Golden State Warriors
77387,Todd Lichti,1993-94,Golden State Warriors,Boston Celtics
1928,Todd MacCulloch,2001-02,Philadelphia 76ers,Brooklyn Nets
1928,Todd MacCulloch,2002-03,Brooklyn Nets,Philadelphia 76ers
77614,Todd Mitchell,1988-89,Miami Heat,San Antonio Spurs
942,Todd Mundt,1995-96,Atlanta Hawks,Boston Celtics
77791,Togo Palazzi,1956-57,Boston Celtics,Philadelphia 76ers
76005,Tom Abernethy,1978-79,Los Angeles Lakers,Golden State Warriors
76005,Tom Abernethy,1980-81,Golden State Warriors,Indiana Pacers
76099,Tom Barker,1978-79,Atlanta Hawks,Houston Rockets
76099,Tom Barker,1978-79,Houston Rockets,Boston Celtics
76099,Tom Barker,1978-79,Boston Celtics,New York Knicks
76175,Tom Black,1970-71,Oklahoma City Thunder,Sacramento Kings
76213,Tom Boswell,1978-79,Boston Celtics,Denver Nuggets
76213,Tom Boswell,1979-80,Denver Nuggets,Utah Jazz
76305,Tom Burleson,1977-78,Oklahoma City Thunder,Sacramento Kings
76305,Tom Burleson,1980-81,Sacramento Kings,Atlanta Hawks
1472,Tom Chambers,1983-84,Los Angeles Clippers,Oklahoma City Thunder
1472,Tom Chambers,1988-89,Oklahoma City Thunder,Phoenix Suns
1472,Tom Chambers,1993-94,Phoenix Suns,Utah Jazz
1472,Tom Chambers,1996-97,Utah Jazz,Charlotte Hornets
1472,Tom Chambers,1997-98,Charlotte Hornets,Philadelphia 76ers
76790,Tom Garrick,1991-92,Los Angeles Clippers,San Antonio Spurs
76790,Tom Garrick,1991-92,San Antonio Spurs,Minnesota Timberwolves
76790,Tom Garrick,1991-92,Minnesota Timberwolves,Dallas Mavericks
76828,Tom Gola,1962-63,Golden State Warriors,New York Knicks
339,Tom Gugliotta,1994-95,Washington Wizards,Golden State Warriors
339,Tom Gugliotta,1994-95,Golden State Warriors,Minnesota Timberwolves
339,Tom Gugliotta,1998-99,Minnesota Timberwolves,Phoenix Suns
339,Tom Gugliotta,2003-04,Phoenix Suns,Utah Jazz
339,Tom Gugliotta,2004-05,Boston Celtics,Atlanta Hawks
67,Tom Hammonds,1992-93,Washington Wizards,Charlotte Hornets
67,Tom Hammonds,1992-93,Charlotte Hornets,Denver Nuggets
67,Tom Hammonds,1997-98,Denver Nuggets,Minnesota Timberwolves
76977,Tom Hawkins,1962-63,Los Angeles Lakers,Sacramento Kings
76977,Tom Hawkins,1966-67,Sacramento Kings,Los Angeles Lakers
76996,Tom Henderson,1976-77,Atlanta Hawks,Washington Wizards
76996,Tom Henderson,1976-77,Washington Wizards,Atlanta Hawks
76996,Tom Henderson,1979-80,Washington Wizards,Houston Rockets
77051,Tom Hoover,1966-67,New York Knicks,Atlanta Hawks
77313,Tom Kron,1967-68,Atlanta Hawks,Oklahoma City Thunder
77314,Tom Kropp,1976-77,Washington Wizards,Chicago Bulls
77328,Tom LaGarde,1978-79,Denver Nuggets,Oklahoma City Thunder
77328,Tom LaGarde,1980-81,Oklahoma City Thunder,Dallas Mavericks
77328,Tom LaGarde,1984-85,Dallas Mavericks,Brooklyn Nets
77553,Tom McMillen,1976-77,Los Angeles Clippers,New York Knicks
77553,Tom McMillen,1983-84,Atlanta Hawks,Washington Wizards
77584,Tom Meschery,1967-68,Golden State Warriors,Oklahoma City Thunder
77786,Tom Owens,1977-78,Houston Rockets,Portland Trail Blazers
77786,Tom Owens,1981-82,Portland Trail Blazers,Indiana Pacers
77786,Tom Owens,1982-83,Indiana Pacers,Detroit Pistons
78309,Tom Thacker,1967-68,Sacramento Kings,Boston Celtics
78347,Tom Tolbert,1989-90,Charlotte Hornets,Golden State Warriors
78347,Tom Tolbert,1992-93,Golden State Warriors,Orlando Magic
78347,Tom Tolbert,1993-94,Orlando Magic,Los Angeles Clippers
78347,Tom Tolbert,1994-95,Los Angeles Clippers,Charlotte Hornets
78399,Tom Van Arsdale,1967-68,Detroit Pistons,Sacramento Kings
78399,Tom Van Arsdale,1972-73,Sacramento Kings,Philadelphia 76ers
78399,Tom Van Arsdale,1974-75,Philadelphia 76ers,Atlanta Hawks
78399,Tom Van Arsdale,1976-77,Atlanta Hawks,Phoenix Suns
78617,Tom Workman,1967-68,Atlanta Hawks,Washington Wizards
78617,Tom Workman,1969-70,Washington Wizards,Detroit Pistons
203107,Tomas Satoransky,2019-20,Washington Wizards,Chicago Bulls
203107,Tomas Satoransky,2021-22,Chicago Bulls,New Orleans Pelicans
203107,Tomas Satoransky,2021-22,New Orleans Pelicans,San Antonio Spurs
203107,Tomas Satoransky,2021-22,San Antonio Spurs,Washington Wizards
201962,Toney Douglas,2012-13,New York Knicks,Houston Rockets
201962,Toney Douglas,2012-13,Houston Rockets,Sacramento Kings
201962,Toney Douglas,2013-14,Golden State Warriors,Miami Heat
